"Orthogroup" "lycopersicum.faa" "pepper.faa" "ortho"
"3262" "OG0010609" "Solyc03g114420.1.1" "PHT88190.1" "ortho_3262"
"3263" "OG0010610" "Solyc03g114440.1.1" "PHT88230.1" "ortho_3263"
"3264" "OG0010611" "Solyc03g114450.3.1" "PHT88229.1" "ortho_3264"
"3265" "OG0010612" "Solyc03g114470.2.1" "PHT88226.1" "ortho_3265"
"3266" "OG0010613" "Solyc03g114510.4.1" "PHT88220.1" "ortho_3266"
"3267" "OG0010614" "Solyc03g114520.3.1" "PHT88219.1" "ortho_3267"
"3268" "OG0010615" "Solyc03g114580.4.1" "PHT88208.1" "ortho_3268"
"3269" "OG0010616" "Solyc03g114600.4.1" "PHT88206.1" "ortho_3269"
"3270" "OG0010617" "Solyc03g114620.1.1" "PHT88205.1" "ortho_3270"
"3271" "OG0010618" "Solyc03g114640.4.1" "PHT88203.1" "ortho_3271"
"3272" "OG0010619" "Solyc03g114660.1.1" "PHT88202.1" "ortho_3272"
"3273" "OG0010620" "Solyc03g114710.4.1" "PHT92987.1" "ortho_3273"
"3274" "OG0010621" "Solyc03g114720.3.1" "PHT88198.1" "ortho_3274"
"3275" "OG0010622" "Solyc03g114740.4.1" "PHT88192.1" "ortho_3275"
"3276" "OG0010623" "Solyc03g114750.3.1" "PHT88193.1" "ortho_3276"
"3277" "OG0010624" "Solyc03g114760.3.1" "PHT88194.1" "ortho_3277"
"3278" "OG0010625" "Solyc03g114770.3.1" "PHT88195.1" "ortho_3278"
"3279" "OG0010626" "Solyc03g114810.3.1" "PHT88239.1" "ortho_3279"
"3280" "OG0010627" "Solyc03g114820.3.1" "PHT88238.1" "ortho_3280"
"3281" "OG0010628" "Solyc03g114830.3.1" "PHT88237.1" "ortho_3281"
"3282" "OG0010629" "Solyc03g114870.1.1" "PHT81985.1" "ortho_3282"
"3283" "OG0010630" "Solyc03g114920.1.1" "PHT88318.1" "ortho_3283"
"3284" "OG0010631" "Solyc03g114930.3.1" "PHT88319.1" "ortho_3284"
"3285" "OG0010632" "Solyc03g114970.3.1" "PHT88325.1" "ortho_3285"
"3286" "OG0010633" "Solyc03g114990.2.1" "PHT88326.1" "ortho_3286"
"3287" "OG0010634" "Solyc03g115010.3.1" "PHT88328.1" "ortho_3287"
"3288" "OG0010635" "Solyc03g115020.3.1" "PHT88329.1" "ortho_3288"
"3289" "OG0010636" "Solyc03g150155.1.1" "PHT88330.1" "ortho_3289"
"3290" "OG0010637" "Solyc03g115040.4.1" "PHT88331.1" "ortho_3290"
"3291" "OG0010638" "Solyc03g115060.3.1" "PHT88334.1" "ortho_3291"
"3292" "OG0010639" "Solyc03g115070.1.1" "PHT88335.1" "ortho_3292"
"3293" "OG0010640" "Solyc03g115100.4.1" "PHT88339.1" "ortho_3293"
"3294" "OG0010641" "Solyc03g115110.4.1" "PHT88340.1" "ortho_3294"
"3295" "OG0010642" "Solyc03g115150.4.1" "PHT88342.1" "ortho_3295"
"3296" "OG0010643" "Solyc03g115200.3.1" "PHT88253.1" "ortho_3296"
"3297" "OG0010644" "Solyc03g115220.4.1" "PHT88254.1" "ortho_3297"
"3298" "OG0010645" "Solyc03g115240.4.1" "PHT88258.1" "ortho_3298"
"3299" "OG0010646" "Solyc03g115290.3.1" "PHT88260.1" "ortho_3299"
"3300" "OG0010647" "Solyc03g115360.3.1" "PHT88262.1" "ortho_3300"
"3301" "OG0010648" "Solyc03g115400.2.1" "PHT88267.1" "ortho_3301"
"3302" "OG0010649" "Solyc03g115450.1.1" "PHT88270.1" "ortho_3302"
"3303" "OG0010650" "Solyc03g115470.3.1" "PHT88271.1" "ortho_3303"
"3304" "OG0010651" "Solyc03g115490.1.1" "PHT88272.1" "ortho_3304"
"3305" "OG0010652" "Solyc03g115510.3.1" "PHT88274.1" "ortho_3305"
"3306" "OG0010653" "Solyc03g115530.4.1" "PHT88275.1" "ortho_3306"
"3307" "OG0010654" "Solyc03g115540.2.1" "PHT88276.1" "ortho_3307"
"3308" "OG0010655" "Solyc03g115560.3.1" "PHT88280.1" "ortho_3308"
"3309" "OG0010656" "Solyc03g115570.1.1" "PHT88281.1" "ortho_3309"
"3310" "OG0010657" "Solyc03g115580.4.1" "PHT88282.1" "ortho_3310"
"3311" "OG0010658" "Solyc03g115590.4.1" "PHT88283.1" "ortho_3311"
"3312" "OG0010659" "Solyc03g115600.4.1" "PHT88287.1" "ortho_3312"
"3313" "OG0010660" "Solyc03g115620.2.1" "PHT88290.1" "ortho_3313"
"3314" "OG0010661" "Solyc03g115640.3.1" "PHT88292.1" "ortho_3314"
"3315" "OG0010662" "Solyc03g115660.3.1" "PHT88294.1" "ortho_3315"
"3316" "OG0010664" "Solyc03g115710.1.1" "PHT88298.1" "ortho_3316"
"3317" "OG0010665" "Solyc03g115720.3.1" "PHT88299.1" "ortho_3317"
"3318" "OG0010666" "Solyc03g115730.3.1" "PHT88300.1" "ortho_3318"
"3319" "OG0010667" "Solyc03g115750.1.1" "PHT88302.1" "ortho_3319"
"3320" "OG0010668" "Solyc03g115760.3.1" "PHT88303.1" "ortho_3320"
"3321" "OG0010669" "Solyc03g115780.2.1" "PHT88305.1" "ortho_3321"
"3322" "OG0010670" "Solyc03g115790.1.1" "PHT88306.1" "ortho_3322"
"3323" "OG0010671" "Solyc03g115800.1.1" "PHT88307.1" "ortho_3323"
"3324" "OG0010672" "Solyc03g115810.3.1" "PHT88308.1" "ortho_3324"
"3325" "OG0010673" "Solyc03g115820.3.1" "PHT88310.1" "ortho_3325"
"3326" "OG0010674" "Solyc03g115830.2.1" "PHT88311.1" "ortho_3326"
"3327" "OG0010675" "Solyc03g115840.4.1" "PHT88313.1" "ortho_3327"
"3328" "OG0010676" "Solyc03g115850.3.1" "PHT66143.1" "ortho_3328"
"3329" "OG0010677" "Solyc03g115860.3.1" "PHT66144.1" "ortho_3329"
"3330" "OG0010678" "Solyc03g115890.3.1" "PHT88345.1" "ortho_3330"
"3331" "OG0010679" "Solyc03g115940.4.1" "PHT88349.1" "ortho_3331"
"3332" "OG0010680" "Solyc03g115960.3.1" "PHT88350.1" "ortho_3332"
"3333" "OG0010681" "Solyc03g115980.1.1" "PHT88351.1" "ortho_3333"
"3334" "OG0010682" "Solyc03g116000.1.1" "PHT88353.1" "ortho_3334"
"3335" "OG0010683" "Solyc03g116060.4.1" "PHT88359.1" "ortho_3335"
"3336" "OG0010684" "Solyc03g116070.1.1" "PHT88361.1" "ortho_3336"
"3337" "OG0010685" "Solyc03g116110.3.1" "PHT88363.1" "ortho_3337"
"3338" "OG0010686" "Solyc03g116130.2.1" "PHT88365.1" "ortho_3338"
"3339" "OG0010687" "Solyc03g116140.3.1" "PHT88366.1" "ortho_3339"
"3340" "OG0010688" "Solyc03g116160.1.1" "PHT88368.1" "ortho_3340"
"3341" "OG0010689" "Solyc03g116170.3.1" "PHT88369.1" "ortho_3341"
"3342" "OG0010690" "Solyc03g116290.3.1" "PHT88384.1" "ortho_3342"
"3343" "OG0010691" "Solyc03g116320.3.1" "PHT88385.1" "ortho_3343"
"3344" "OG0010692" "Solyc03g116330.3.1" "PHT88386.1" "ortho_3344"
"3345" "OG0010693" "Solyc03g116340.3.1" "PHT88387.1" "ortho_3345"
"3346" "OG0010694" "Solyc03g116350.3.1" "PHT88388.1" "ortho_3346"
"3347" "OG0010695" "Solyc03g116370.3.1" "PHT88390.1" "ortho_3347"
"3348" "OG0010696" "Solyc03g116390.4.1" "PHT88392.1" "ortho_3348"
"3349" "OG0010697" "Solyc03g116440.3.1" "PHT88395.1" "ortho_3349"
"3350" "OG0010698" "Solyc03g116450.1.1" "PHT88396.1" "ortho_3350"
"3351" "OG0010699" "Solyc03g116460.4.1" "PHT88397.1" "ortho_3351"
"3352" "OG0010700" "Solyc03g116480.1.1" "PHT88398.1" "ortho_3352"
"3353" "OG0010701" "Solyc03g116500.4.1" "PHT88400.1" "ortho_3353"
"3354" "OG0010702" "Solyc03g116530.3.1" "PHT88402.1" "ortho_3354"
"3355" "OG0010703" "Solyc03g116540.1.1" "PHT88403.1" "ortho_3355"
"3356" "OG0010704" "Solyc03g116550.4.1" "PHT88404.1" "ortho_3356"
"3357" "OG0010705" "Solyc03g116560.1.1" "PHT88405.1" "ortho_3357"
"3358" "OG0010706" "Solyc03g116570.3.1" "PHT88406.1" "ortho_3358"
"3359" "OG0010707" "Solyc03g116580.4.1" "PHT88407.1" "ortho_3359"
"3360" "OG0010708" "Solyc03g116590.3.1" "PHT88408.1" "ortho_3360"
"3361" "OG0010709" "Solyc03g116640.4.1" "PHT88412.1" "ortho_3361"
"3362" "OG0010710" "Solyc03g116670.3.1" "PHT88413.1" "ortho_3362"
"3363" "OG0010711" "Solyc03g116680.3.1" "PHT88414.1" "ortho_3363"
"3364" "OG0010712" "Solyc03g116710.3.1" "PHT88418.1" "ortho_3364"
"3365" "OG0010713" "Solyc03g116720.3.1" "PHT88421.1" "ortho_3365"
"3366" "OG0010714" "Solyc03g116730.4.1" "PHT88422.1" "ortho_3366"
"3367" "OG0010715" "Solyc03g116740.3.1" "PHT88423.1" "ortho_3367"
"3368" "OG0010716" "Solyc03g116790.4.1" "PHT88428.1" "ortho_3368"
"3369" "OG0010717" "Solyc03g116800.4.1" "PHT88429.1" "ortho_3369"
"3370" "OG0010718" "Solyc03g116830.4.1" "PHT88432.1" "ortho_3370"
"3371" "OG0010719" "Solyc03g116860.3.1" "PHT88436.1" "ortho_3371"
"3372" "OG0010720" "Solyc03g116870.3.1" "PHT88437.1" "ortho_3372"
"3373" "OG0010721" "Solyc03g116900.3.1" "PHT88440.1" "ortho_3373"
"3374" "OG0010722" "Solyc03g117000.3.1" "PHT87478.1" "ortho_3374"
"3375" "OG0010723" "Solyc03g117020.4.1" "PHT88446.1" "ortho_3375"
"3376" "OG0010724" "Solyc03g117050.4.1" "PHT88450.1" "ortho_3376"
"3377" "OG0010725" "Solyc03g117070.1.1" "PHT88452.1" "ortho_3377"
"3378" "OG0010726" "Solyc03g117080.4.1" "PHT88453.1" "ortho_3378"
"3379" "OG0010727" "Solyc03g117090.3.1" "PHT71377.1" "ortho_3379"
"3380" "OG0010728" "Solyc03g117110.4.1" "PHT88455.1" "ortho_3380"
"3381" "OG0010729" "Solyc03g117130.3.1" "PHT88457.1" "ortho_3381"
"3382" "OG0010730" "Solyc03g117190.1.1" "PHT88461.1" "ortho_3382"
"3383" "OG0010731" "Solyc03g117210.4.1" "PHT88464.1" "ortho_3383"
"3384" "OG0010732" "Solyc03g117230.1.1" "PHT88465.1" "ortho_3384"
"3385" "OG0010733" "Solyc03g117280.4.1" "PHT88470.1" "ortho_3385"
"3386" "OG0010734" "Solyc03g117300.4.1" "PHT88471.1" "ortho_3386"
"3387" "OG0010735" "Solyc03g117310.1.1" "PHT88472.1" "ortho_3387"
"3388" "OG0010736" "Solyc03g117340.1.1" "PHT88476.1" "ortho_3388"
"3389" "OG0010737" "Solyc03g117350.1.1" "PHT88477.1" "ortho_3389"
"3390" "OG0010739" "Solyc03g117420.4.1" "PHT88478.1" "ortho_3390"
"3391" "OG0010740" "Solyc03g117430.3.1" "PHT88479.1" "ortho_3391"
"3392" "OG0010741" "Solyc03g117490.4.1" "PHT88490.1" "ortho_3392"
"3393" "OG0010742" "Solyc03g117500.1.1" "PHT88491.1" "ortho_3393"
"3394" "OG0010743" "Solyc03g117510.4.1" "PHT88492.1" "ortho_3394"
"3395" "OG0010744" "Solyc03g117540.4.1" "PHT88495.1" "ortho_3395"
"3396" "OG0010745" "Solyc03g117550.1.1" "PHT88497.1" "ortho_3396"
"3397" "OG0010746" "Solyc03g117560.3.1" "PHT88498.1" "ortho_3397"
"3398" "OG0010747" "Solyc03g117570.3.1" "PHT88499.1" "ortho_3398"
"3399" "OG0010748" "Solyc03g117580.3.1" "PHT88501.1" "ortho_3399"
"3400" "OG0010749" "Solyc03g117590.3.1" "PHT88502.1" "ortho_3400"
"3401" "OG0010750" "Solyc03g117640.1.1" "PHT88506.1" "ortho_3401"
"3402" "OG0010751" "Solyc03g117660.4.1" "PHT88508.1" "ortho_3402"
"3403" "OG0010752" "Solyc03g117670.4.1" "PHT88509.1" "ortho_3403"
"3404" "OG0010753" "Solyc03g117730.3.1" "PHT88513.1" "ortho_3404"
"3405" "OG0010754" "Solyc03g117740.3.1" "PHT88514.1" "ortho_3405"
"3406" "OG0010755" "Solyc03g117750.3.1" "PHT88515.1" "ortho_3406"
"3407" "OG0010756" "Solyc03g117780.2.1" "PHT88518.1" "ortho_3407"
"3408" "OG0010757" "Solyc03g117840.4.1" "PHT88525.1" "ortho_3408"
"3409" "OG0010758" "Solyc03g117850.4.1" "PHT88526.1" "ortho_3409"
"3410" "OG0010760" "Solyc03g117890.3.1" "PHT88529.1" "ortho_3410"
"3411" "OG0010761" "Solyc03g117900.3.1" "PHT88530.1" "ortho_3411"
"3412" "OG0010762" "Solyc03g117930.4.1" "PHT88535.1" "ortho_3412"
"3413" "OG0010763" "Solyc03g117940.3.1" "PHT88536.1" "ortho_3413"
"3414" "OG0010764" "Solyc03g117950.3.1" "PHT88537.1" "ortho_3414"
"3415" "OG0010765" "Solyc03g117960.4.1" "PHT88538.1" "ortho_3415"
"3416" "OG0010766" "Solyc03g117970.4.1" "PHT86714.1" "ortho_3416"
"3417" "OG0010767" "Solyc03g117990.1.1" "PHT88540.1" "ortho_3417"
"3418" "OG0010768" "Solyc03g118050.3.1" "PHT88546.1" "ortho_3418"
"3419" "OG0010769" "Solyc03g118070.3.1" "PHT88547.1" "ortho_3419"
"3420" "OG0010770" "Solyc03g118080.4.1" "PHT88548.1" "ortho_3420"
"3421" "OG0010771" "Solyc03g118130.3.1" "PHT88554.1" "ortho_3421"
"3422" "OG0010772" "Solyc03g118150.3.1" "PHT88561.1" "ortho_3422"
"3423" "OG0010773" "Solyc03g118240.4.1" "PHT88569.1" "ortho_3423"
"3424" "OG0010774" "Solyc03g118280.1.1" "PHT88573.1" "ortho_3424"
"3425" "OG0010775" "Solyc03g118320.1.1" "PHT88576.1" "ortho_3425"
"3426" "OG0010776" "Solyc03g118350.4.1" "PHT88579.1" "ortho_3426"
"3427" "OG0010777" "Solyc03g118410.3.1" "PHT88582.1" "ortho_3427"
"3428" "OG0010778" "Solyc03g118420.4.1" "PHT88583.1" "ortho_3428"
"3429" "OG0010779" "Solyc03g118440.3.1" "PHT88588.1" "ortho_3429"
"3430" "OG0010781" "Solyc03g118470.4.1" "PHT88589.1" "ortho_3430"
"3431" "OG0010782" "Solyc03g118500.3.1" "PHT88592.1" "ortho_3431"
"3432" "OG0010783" "Solyc03g118510.3.1" "PHT88593.1" "ortho_3432"
"3433" "OG0010784" "Solyc03g118520.4.1" "PHT72880.1" "ortho_3433"
"3434" "OG0010785" "Solyc03g118540.4.1" "PHT88596.1" "ortho_3434"
"3435" "OG0010786" "Solyc03g118580.3.1" "PHT88600.1" "ortho_3435"
"3436" "OG0010788" "Solyc03g118610.4.1" "PHT88603.1" "ortho_3436"
"3437" "OG0010789" "Solyc03g118640.3.1" "PHT88605.1" "ortho_3437"
"3438" "OG0010790" "Solyc03g118650.3.1" "PHT88606.1" "ortho_3438"
"3439" "OG0010791" "Solyc03g118660.3.1" "PHT88607.1" "ortho_3439"
"3440" "OG0010792" "Solyc03g118670.3.1" "PHT88608.1" "ortho_3440"
"3441" "OG0010793" "Solyc03g118680.3.1" "PHT88609.1" "ortho_3441"
"3442" "OG0010794" "Solyc03g118690.4.1" "PHT88610.1" "ortho_3442"
"3443" "OG0010795" "Solyc03g118700.3.1" "PHT88611.1" "ortho_3443"
"3444" "OG0010796" "Solyc03g118720.3.1" "PHT88614.1" "ortho_3444"
"3445" "OG0010797" "Solyc03g118740.3.1" "PHT88615.1" "ortho_3445"
"3446" "OG0010798" "Solyc03g118770.4.1" "PHT88618.1" "ortho_3446"
"3447" "OG0010799" "Solyc03g118790.3.1" "PHT88620.1" "ortho_3447"
"3448" "OG0010800" "Solyc03g118820.4.1" "PHT88624.1" "ortho_3448"
"3449" "OG0010801" "Solyc03g118830.3.1" "PHT88626.1" "ortho_3449"
"3450" "OG0010802" "Solyc03g118850.4.1" "PHT88627.1" "ortho_3450"
"3451" "OG0010803" "Solyc03g118870.4.1" "PHT88629.1" "ortho_3451"
"3452" "OG0010804" "Solyc03g118890.4.1" "PHT88630.1" "ortho_3452"
"3453" "OG0010805" "Solyc03g118900.3.1" "PHT88631.1" "ortho_3453"
"3454" "OG0010806" "Solyc03g118910.1.1" "PHT88632.1" "ortho_3454"
"3455" "OG0010807" "Solyc03g118930.2.1" "PHT88635.1" "ortho_3455"
"3456" "OG0010808" "Solyc03g118950.3.1" "PHT88656.1" "ortho_3456"
"3457" "OG0010809" "Solyc03g119010.3.1" "PHT88642.1" "ortho_3457"
"3458" "OG0010810" "Solyc03g119050.4.1" "PHT88645.1" "ortho_3458"
"3459" "OG0010811" "Solyc03g119070.2.1" "PHT88648.1" "ortho_3459"
"3460" "OG0010812" "Solyc03g119100.2.1" "PHT88651.1" "ortho_3460"
"3461" "OG0010813" "Solyc03g119110.4.1" "PHT88652.1" "ortho_3461"
"3462" "OG0010814" "Solyc03g119130.3.1" "PHT88657.1" "ortho_3462"
"3463" "OG0010815" "Solyc03g119150.4.1" "PHT88659.1" "ortho_3463"
"3464" "OG0010816" "Solyc03g119160.3.1" "PHT88660.1" "ortho_3464"
"3465" "OG0010817" "Solyc03g119170.3.1" "PHT88661.1" "ortho_3465"
"3466" "OG0010818" "Solyc03g119190.3.1" "PHT88662.1" "ortho_3466"
"3467" "OG0010819" "Solyc03g119200.4.1" "PHT88663.1" "ortho_3467"
"3468" "OG0010820" "Solyc03g119210.1.1" "PHT88664.1" "ortho_3468"
"3469" "OG0010821" "Solyc03g119220.3.1" "PHT88665.1" "ortho_3469"
"3470" "OG0010822" "Solyc03g119240.3.1" "PHT88669.1" "ortho_3470"
"3471" "OG0010823" "Solyc03g119280.3.1" "PHT88675.1" "ortho_3471"
"3472" "OG0010824" "Solyc03g119300.4.1" "PHT88677.1" "ortho_3472"
"3473" "OG0010825" "Solyc03g119310.3.1" "PHT88678.1" "ortho_3473"
"3474" "OG0010826" "Solyc03g119330.3.1" "PHT88680.1" "ortho_3474"
"3475" "OG0010827" "Solyc03g119340.3.1" "PHT88681.1" "ortho_3475"
"3476" "OG0010828" "Solyc03g119370.2.1" "PHT88689.1" "ortho_3476"
"3477" "OG0010829" "Solyc03g119380.3.1" "PHT74469.1" "ortho_3477"
"3478" "OG0010830" "Solyc03g119390.4.1" "PHT88690.1" "ortho_3478"
"3479" "OG0010831" "Solyc03g119400.3.1" "PHT88692.1" "ortho_3479"
"3480" "OG0010832" "Solyc03g119440.3.1" "PHT61347.1" "ortho_3480"
"3481" "OG0010833" "Solyc03g119450.3.1" "PHT61346.1" "ortho_3481"
"3482" "OG0010834" "Solyc03g119460.4.1" "PHT61345.1" "ortho_3482"
"3483" "OG0010835" "Solyc03g119470.2.1" "PHT61344.1" "ortho_3483"
"3484" "OG0010836" "Solyc03g119490.4.1" "PHT61343.1" "ortho_3484"
"3485" "OG0010837" "Solyc03g119540.3.1" "PHT88699.1" "ortho_3485"
"3486" "OG0010838" "Solyc03g119550.3.1" "PHT88700.1" "ortho_3486"
"3487" "OG0010839" "Solyc03g119580.1.1" "PHT88701.1" "ortho_3487"
"3488" "OG0010840" "Solyc03g119590.1.1" "PHT88702.1" "ortho_3488"
"3489" "OG0010841" "Solyc03g119620.1.1" "PHT88704.1" "ortho_3489"
"3490" "OG0010842" "Solyc03g119640.4.1" "PHT88706.1" "ortho_3490"
"3491" "OG0010843" "Solyc03g119650.3.1" "PHT88708.1" "ortho_3491"
"3492" "OG0010844" "Solyc03g119660.2.1" "PHT88709.1" "ortho_3492"
"3493" "OG0010845" "Solyc03g119690.3.1" "PHT88710.1" "ortho_3493"
"3494" "OG0010846" "Solyc03g119700.3.1" "PHT88711.1" "ortho_3494"
"3495" "OG0010847" "Solyc03g119730.3.1" "PHT88717.1" "ortho_3495"
"3496" "OG0010848" "Solyc03g119740.3.1" "PHT88718.1" "ortho_3496"
"3497" "OG0010849" "Solyc03g119750.4.1" "PHT88720.1" "ortho_3497"
"3498" "OG0010850" "Solyc03g119760.3.1" "PHT88721.1" "ortho_3498"
"3499" "OG0010851" "Solyc03g119770.4.1" "PHT88722.1" "ortho_3499"
"3500" "OG0010852" "Solyc03g119780.4.1" "PHT88723.1" "ortho_3500"
"3501" "OG0010853" "Solyc03g119790.3.1" "PHT88724.1" "ortho_3501"
"3502" "OG0010854" "Solyc03g119800.3.1" "PHT88725.1" "ortho_3502"
"3503" "OG0010855" "Solyc03g119870.3.1" "PHT88732.1" "ortho_3503"
"3504" "OG0010856" "Solyc03g119900.4.1" "PHT88736.1" "ortho_3504"
"3505" "OG0010857" "Solyc03g119930.1.1" "PHT88739.1" "ortho_3505"
"3506" "OG0010858" "Solyc03g119940.3.1" "PHT88740.1" "ortho_3506"
"3507" "OG0010859" "Solyc03g119960.3.1" "PHT88742.1" "ortho_3507"
"3508" "OG0010860" "Solyc03g119980.3.1" "PHT88744.1" "ortho_3508"
"3509" "OG0010861" "Solyc03g120000.3.1" "PHT88746.1" "ortho_3509"
"3510" "OG0010863" "Solyc03g120030.1.1" "PHT88750.1" "ortho_3510"
"3511" "OG0010864" "Solyc03g120090.1.1" "PHT88759.1" "ortho_3511"
"3512" "OG0010865" "Solyc03g120100.3.1" "PHT88760.1" "ortho_3512"
"3513" "OG0010866" "Solyc03g120130.4.1" "PHT88764.1" "ortho_3513"
"3514" "OG0010867" "Solyc03g120140.3.1" "PHT88765.1" "ortho_3514"
"3515" "OG0010868" "Solyc03g120150.3.1" "PHT88766.1" "ortho_3515"
"3516" "OG0010869" "Solyc03g120170.1.1" "PHT88767.1" "ortho_3516"
"3517" "OG0010870" "Solyc03g120190.3.1" "PHT88768.1" "ortho_3517"
"3518" "OG0010871" "Solyc03g120200.2.1" "PHT88769.1" "ortho_3518"
"3519" "OG0010872" "Solyc03g120230.3.1" "PHT88772.1" "ortho_3519"
"3520" "OG0010873" "Solyc03g120240.3.1" "PHT88773.1" "ortho_3520"
"3521" "OG0010874" "Solyc03g120280.1.1" "PHT88777.1" "ortho_3521"
"3522" "OG0010875" "Solyc03g120290.3.1" "PHT88778.1" "ortho_3522"
"3523" "OG0010876" "Solyc03g120320.1.1" "PHT88782.1" "ortho_3523"
"3524" "OG0010877" "Solyc03g120330.1.1" "PHT88783.1" "ortho_3524"
"3525" "OG0010878" "Solyc03g120340.3.1" "PHT88784.1" "ortho_3525"
"3526" "OG0010879" "Solyc03g120360.1.1" "PHT88786.1" "ortho_3526"
"3527" "OG0010880" "Solyc03g120430.3.1" "PHT88791.1" "ortho_3527"
"3528" "OG0010881" "Solyc03g120440.3.1" "PHT88792.1" "ortho_3528"
"3529" "OG0010882" "Solyc03g120450.4.1" "PHT88793.1" "ortho_3529"
"3530" "OG0010883" "Solyc03g120480.3.1" "PHT88797.1" "ortho_3530"
"3531" "OG0010885" "Solyc03g120500.4.1" "PHT88798.1" "ortho_3531"
"3532" "OG0010886" "Solyc03g120510.1.1" "PHT88799.1" "ortho_3532"
"3533" "OG0010887" "Solyc03g120530.3.1" "PHT88801.1" "ortho_3533"
"3534" "OG0010888" "Solyc03g120600.4.1" "PHT88805.1" "ortho_3534"
"3535" "OG0010889" "Solyc03g120610.3.1" "PHT88806.1" "ortho_3535"
"3536" "OG0010890" "Solyc03g120620.3.1" "PHT88807.1" "ortho_3536"
"3537" "OG0010891" "Solyc03g120630.4.1" "PHT88808.1" "ortho_3537"
"3538" "OG0010892" "Solyc03g120660.4.1" "PHT88812.1" "ortho_3538"
"3539" "OG0010893" "Solyc03g120700.3.1" "PHT88818.1" "ortho_3539"
"3540" "OG0010894" "Solyc03g120710.2.1" "PHT88819.1" "ortho_3540"
"3541" "OG0010895" "Solyc03g120720.3.1" "PHT88820.1" "ortho_3541"
"3542" "OG0010896" "Solyc03g120760.4.1" "PHT88822.1" "ortho_3542"
"3543" "OG0010897" "Solyc03g120800.4.1" "PHT88825.1" "ortho_3543"
"3544" "OG0010898" "Solyc03g120830.3.1" "PHT88827.1" "ortho_3544"
"3545" "OG0010899" "Solyc03g120840.3.1" "PHT88828.1" "ortho_3545"
"3546" "OG0010900" "Solyc03g120860.2.1" "PHT88830.1" "ortho_3546"
"3547" "OG0010901" "Solyc03g120890.3.1" "PHT88832.1" "ortho_3547"
"3548" "OG0010902" "Solyc03g120920.1.1" "PHT88834.1" "ortho_3548"
"3549" "OG0010903" "Solyc03g120930.1.1" "PHT88835.1" "ortho_3549"
"3550" "OG0010904" "Solyc03g120940.4.1" "PHT88914.1" "ortho_3550"
"3551" "OG0010905" "Solyc03g120950.3.1" "PHT88915.1" "ortho_3551"
"3552" "OG0010906" "Solyc03g120960.1.1" "PHT88916.1" "ortho_3552"
"3553" "OG0010907" "Solyc03g120970.3.1" "PHT88917.1" "ortho_3553"
"3554" "OG0010908" "Solyc03g120980.3.1" "PHT88918.1" "ortho_3554"
"3555" "OG0010910" "Solyc03g121030.2.1" "PHT88925.1" "ortho_3555"
"3556" "OG0010911" "Solyc03g121040.4.1" "PHT88926.1" "ortho_3556"
"3557" "OG0010912" "Solyc03g121050.3.1" "PHT88927.1" "ortho_3557"
"3558" "OG0010913" "Solyc03g121060.4.1" "PHT88928.1" "ortho_3558"
"3559" "OG0010914" "Solyc03g121090.4.1" "PHT88930.1" "ortho_3559"
"3560" "OG0010915" "Solyc03g121110.3.1" "PHT88934.1" "ortho_3560"
"3561" "OG0010916" "Solyc03g121120.4.1" "PHT88935.1" "ortho_3561"
"3562" "OG0010917" "Solyc03g121130.3.1" "PHT88936.1" "ortho_3562"
"3563" "OG0010918" "Solyc03g121140.4.1" "PHT88937.1" "ortho_3563"
"3564" "OG0010919" "Solyc03g121240.1.1" "PHT88945.1" "ortho_3564"
"3565" "OG0010920" "Solyc03g121260.3.1" "PHT88948.1" "ortho_3565"
"3566" "OG0010921" "Solyc03g121270.3.1" "PHT88949.1" "ortho_3566"
"3567" "OG0010922" "Solyc03g121290.4.1" "PHT61658.1" "ortho_3567"
"3568" "OG0010923" "Solyc03g121300.2.1" "PHT61659.1" "ortho_3568"
"3569" "OG0010924" "Solyc03g121310.2.1" "PHT61660.1" "ortho_3569"
"3570" "OG0010925" "Solyc03g121320.3.1" "PHT61661.1" "ortho_3570"
"3571" "OG0010926" "Solyc03g121350.3.1" "PHT61663.1" "ortho_3571"
"3572" "OG0010927" "Solyc03g121360.1.1" "PHT61664.1" "ortho_3572"
"3573" "OG0010928" "Solyc03g121370.3.1" "PHT61665.1" "ortho_3573"
"3574" "OG0010929" "Solyc03g121380.3.1" "PHT61667.1" "ortho_3574"
"3575" "OG0010930" "Solyc03g121400.1.1" "PHT61669.1" "ortho_3575"
"3576" "OG0010931" "Solyc03g121460.1.1" "PHT62158.1" "ortho_3576"
"3577" "OG0010932" "Solyc03g121470.4.1" "PHT62159.1" "ortho_3577"
"3578" "OG0010933" "Solyc03g121480.3.1" "PHT62160.1" "ortho_3578"
"3579" "OG0010934" "Solyc03g121510.4.1" "PHT62164.1" "ortho_3579"
"3580" "OG0010935" "Solyc03g121530.3.1" "PHT62166.1" "ortho_3580"
"3581" "OG0010936" "Solyc03g121560.3.1" "PHT62169.1" "ortho_3581"
"3582" "OG0010937" "Solyc03g121610.3.1" "PHT62175.1" "ortho_3582"
"3583" "OG0010938" "Solyc03g121640.3.1" "PHT62178.1" "ortho_3583"
"3584" "OG0010939" "Solyc03g121650.3.1" "PHT62179.1" "ortho_3584"
"3585" "OG0010940" "Solyc03g121660.3.1" "PHT62181.1" "ortho_3585"
