Orthogroup	lycopersicum	pepper
OG0020262	Solyc05g006160.4.1	
OG0020263	Solyc05g006190.2.1	
OG0020264	Solyc05g006255.1.1	
OG0020265	Solyc05g006330.2.1	
OG0020266	Solyc05g006370.2.1	
OG0020267	Solyc05g006465.1.1	
OG0020268	Solyc05g006470.4.1	
OG0020269	Solyc05g006600.1.1	
OG0020270	Solyc05g006710.3.1	
OG0020271	Solyc05g006720.1.1	
OG0020272	Solyc05g006740.4.1	
OG0020273	Solyc05g006820.4.1	
OG0020274	Solyc05g150104.1.1	
OG0020275	Solyc05g006850.4.1	
OG0020276	Solyc05g006855.1.1	
OG0020277	Solyc05g006880.1.1	
OG0020278	Solyc05g006890.1.1	
OG0020279	Solyc05g006960.3.1	
OG0020280	Solyc05g007040.2.1	
OG0020281	Solyc05g007210.2.1	
OG0020282	Solyc05g007240.1.1	
OG0020283	Solyc05g007270.4.1	
OG0020284	Solyc05g007280.3.1	
OG0020285	Solyc05g007590.4.1	
OG0020286	Solyc05g007600.1.1	
OG0020287	Solyc05g007650.1.1	
OG0020288	Solyc05g007920.3.1	
OG0020289	Solyc05g008020.4.1	
OG0020290	Solyc05g008030.1.1	
OG0020291	Solyc05g008100.1.1	
OG0020292	Solyc05g008105.1.1	
OG0020293	Solyc05g008130.4.1	
OG0020294	Solyc05g008170.1.1	
OG0020295	Solyc05g008240.2.1	
OG0020296	Solyc05g008280.2.1	
OG0020297	Solyc05g008480.4.1	
OG0020298	Solyc05g150106.1.1	
OG0020299	Solyc05g008625.1.1	
OG0020300	Solyc05g008650.1.1	
OG0020301	Solyc05g008660.1.1	
OG0020302	Solyc05g008710.1.1	
OG0020303	Solyc05g008720.2.1	
OG0020304	Solyc05g008820.4.1	
OG0020305	Solyc05g008880.1.1	
OG0020306	Solyc05g009060.2.1	
OG0020307	Solyc05g009110.2.1	
OG0020308	Solyc05g009257.1.1	
OG0020309	Solyc05g009300.1.1	
OG0020310	Solyc05g009405.1.1	
OG0020311	Solyc05g009460.3.1	
OG0020312	Solyc05g009490.3.1	
OG0020313	Solyc05g009510.2.1	
OG0020314	Solyc05g009515.1.1	
OG0020315	Solyc05g009570.3.1	
OG0020316	Solyc05g009630.4.1	
OG0020317	Solyc05g009650.4.1	
OG0020318	Solyc05g009745.1.1	
OG0020319	Solyc05g009810.2.1	
OG0020320	Solyc05g009865.1.1	
OG0020321	Solyc05g009915.1.1	
OG0020322	Solyc05g009970.4.1	
OG0020323	Solyc05g010045.1.1	
OG0020324	Solyc05g010090.2.1	
OG0020325	Solyc05g010130.1.1	
OG0020326	Solyc05g010220.2.1	
OG0020327	Solyc05g010360.2.1	
OG0020328	Solyc05g010512.1.1	
OG0020329	Solyc05g010514.1.1	
OG0020330	Solyc05g010550.1.1	
OG0020331	Solyc05g010555.1.1	
OG0020332	Solyc05g010560.1.1	
OG0020333	Solyc05g010600.3.1	
OG0020334	Solyc05g010630.4.1	
OG0020335	Solyc05g010700.1.1	
OG0020336	Solyc05g010720.4.1	
OG0020337	Solyc05g010725.1.1	
OG0020338	Solyc05g010740.2.1	
OG0020339	Solyc05g010770.4.1	
OG0020340	Solyc05g010790.3.1	
OG0020341	Solyc05g010813.1.1	
OG0020342	Solyc05g011810.4.1	
OG0020343	Solyc05g011825.2.1	
OG0020344	Solyc05g011840.3.1	
OG0020345	Solyc05g011880.3.1	
OG0020346	Solyc05g011980.4.1	
OG0020347	Solyc05g012110.4.1	
OG0020348	Solyc05g012230.4.1	
OG0020349	Solyc05g012410.2.1	
OG0020350	Solyc05g012430.1.1	
OG0020351	Solyc05g012450.4.1	
OG0020352	Solyc05g012490.2.1	
OG0020353	Solyc05g012530.1.1	
OG0020354	Solyc05g012580.1.1	
OG0020355	Solyc05g012760.3.1	
OG0020356	Solyc05g012930.4.1	
OG0020357	Solyc05g013110.2.1	
OG0020358	Solyc05g013330.4.1	
OG0020359	Solyc05g013360.3.1	
OG0020360	Solyc05g013370.1.1	
OG0020361	Solyc05g013600.1.1	
OG0020362	Solyc05g013610.1.1	
OG0020363	Solyc05g013620.3.1	
OG0020364	Solyc05g013640.1.1	
OG0020365	Solyc05g013800.1.1	
OG0020366	Solyc05g013810.4.1	
OG0020367	Solyc05g013890.3.1	
OG0020368	Solyc05g013905.1.1	
OG0020369	Solyc05g013980.3.1	
OG0020370	Solyc05g014051.1.1	
OG0020371	Solyc05g014052.1.1	
OG0020372	Solyc05g014170.2.1	
OG0020373	Solyc05g014220.1.1	
OG0020374	Solyc05g014300.1.1	
OG0020375	Solyc05g014310.3.1	
OG0020376	Solyc05g014360.1.1	
OG0020377	Solyc05g014480.4.1	
OG0020378	Solyc05g014505.1.1	
OG0020379	Solyc05g014550.1.1	
OG0020380	Solyc05g014570.1.1	
OG0020381	Solyc05g014580.3.1	
OG0020382	Solyc05g014600.1.1	
OG0020383	Solyc05g014620.3.1	
OG0020384	Solyc05g014630.2.1	
OG0020385	Solyc05g014720.4.1	
OG0020386	Solyc05g014730.1.1	
OG0020387	Solyc05g014740.1.1	
OG0020388	Solyc05g014795.1.1	
OG0020389	Solyc05g014843.1.1	
OG0020390	Solyc05g015075.1.1	
OG0020391	Solyc05g015090.1.1	
OG0020392	Solyc05g015230.1.1	
OG0020393	Solyc05g015250.2.1	
OG0020394	Solyc05g015290.2.1	
OG0020395	Solyc05g015360.2.1	
OG0020396	Solyc05g015370.3.1	
OG0020397	Solyc05g015410.4.1	
OG0020398	Solyc05g015430.1.1	
OG0020399	Solyc05g150116.1.1	
OG0020400	Solyc05g015460.3.1	
OG0020401	Solyc05g015477.1.1	
OG0020402	Solyc05g015538.1.1	
OG0020403	Solyc05g015570.1.1	
OG0020404	Solyc05g015580.1.1	
OG0020405	Solyc05g015590.1.1	
OG0020406	Solyc05g015600.1.1	
OG0020407	Solyc05g015630.3.1	
OG0020408	Solyc05g150117.1.1	
OG0020409	Solyc05g015690.1.1	
OG0020410	Solyc05g015700.1.1	
OG0020411	Solyc05g015735.1.1	
OG0020412	Solyc05g015780.1.1	
OG0020413	Solyc05g015790.2.1	
OG0020414	Solyc05g015815.1.1	
OG0020415	Solyc05g015825.1.1	
OG0020416	Solyc05g015865.1.1	
OG0020417	Solyc05g015870.1.1	
OG0020418	Solyc05g015900.4.1	
OG0020419	Solyc05g015910.1.1	
OG0020420	Solyc05g150119.1.1	
OG0020421	Solyc05g016000.3.1	
OG0020422	Solyc05g016180.3.1	
OG0020423	Solyc05g016250.3.1	
OG0020424	Solyc05g016260.3.1	
OG0020425	Solyc05g016340.1.1	
OG0020426	Solyc05g016370.2.1	
OG0020427	Solyc05g016380.4.1	
OG0020428	Solyc05g016460.2.1	
OG0020429	Solyc05g016465.1.1	
OG0020430	Solyc05g016490.1.1	
OG0020431	Solyc05g016500.1.1	
OG0020432	Solyc05g016510.1.1	
OG0020433	Solyc05g016520.1.1	
OG0020434	Solyc05g016530.1.1	
OG0020435	Solyc05g016550.3.1	
OG0020436	Solyc05g016600.1.1	
OG0020437	Solyc05g016620.3.1	
OG0020438	Solyc05g016670.1.1	
OG0020439	Solyc05g016710.3.1	
OG0020440	Solyc05g017720.3.1	
OG0020441	Solyc05g017790.1.1	
OG0020442	Solyc05g017793.1.1	
OG0020443	Solyc05g017940.3.1	
OG0020444	Solyc05g017955.1.1	
OG0020445	Solyc05g017970.1.1	
OG0020446	Solyc05g018020.1.1	
OG0020447	Solyc05g018060.1.1	
OG0020448	Solyc05g018120.2.1	
OG0020449	Solyc05g018170.1.1	
OG0020450	Solyc05g018190.1.1	
OG0020451	Solyc05g018215.1.1	
OG0020452	Solyc05g018230.4.1	
OG0020453	Solyc05g018360.1.1	
OG0020454	Solyc05g018370.1.1	
OG0020455	Solyc05g018380.1.1	
OG0020456	Solyc05g150123.1.1	
OG0020457	Solyc05g018400.1.1	
OG0020458	Solyc05g018405.1.1	
OG0020459	Solyc05g018430.3.1	
OG0020460	Solyc05g018450.1.1	
OG0020461	Solyc05g018480.1.1	
OG0020462	Solyc05g018486.1.1	
OG0020463	Solyc05g018488.1.1	
OG0020464	Solyc05g018560.1.1	
OG0020465	Solyc05g018563.1.1	
OG0020466	Solyc05g150124.1.1	
OG0020467	Solyc05g018640.3.1	
OG0020468	Solyc05g018747.1.1	
OG0020469	Solyc05g018850.1.1	
OG0020470	Solyc05g018865.1.1	
OG0020471	Solyc05g018890.1.1	
OG0020472	Solyc05g018920.2.1	
OG0020473	Solyc05g020020.4.1	
OG0020474	Solyc05g020040.2.1	
OG0020475	Solyc05g150127.1.1	
OG0020476	Solyc05g150128.1.1	
OG0020477	Solyc05g021160.2.1	
OG0020478	Solyc05g021165.1.1	
OG0020479	Solyc05g021180.3.1	
OG0020480	Solyc05g021245.1.1	
OG0020481	Solyc05g021370.2.1	
OG0020482	Solyc05g021480.1.1	
OG0020483	Solyc05g021510.2.1	
OG0020484	Solyc05g021520.1.1	
OG0020485	Solyc05g150131.1.1	
OG0020486	Solyc05g023620.1.1	
OG0020487	Solyc05g023635.1.1	
OG0020488	Solyc05g023700.2.1	
OG0020489	Solyc05g023733.1.1	
OG0020490	Solyc05g023810.1.1	
OG0020491	Solyc05g023825.1.1	
OG0020492	Solyc05g023830.1.1	
OG0020493	Solyc05g150132.1.1	
OG0020494	Solyc05g023842.1.1	
OG0020495	Solyc05g023920.1.1	
OG0020496	Solyc05g023940.1.1	
OG0020497	Solyc05g023980.3.1	
OG0020498	Solyc05g023995.1.1	
OG0020499	Solyc05g024020.1.1	
OG0020500	Solyc05g024030.2.1	
OG0020501	Solyc05g024050.1.1	
OG0020502	Solyc05g024110.1.1	
OG0020503	Solyc05g024180.3.1	
OG0020504	Solyc05g024200.2.1	
OG0020505	Solyc05g024250.1.1	
OG0020506	Solyc05g024300.1.1	
OG0020507	Solyc05g024310.1.1	
OG0020508	Solyc05g024315.1.1	
OG0020509	Solyc05g024350.1.1	
OG0020510	Solyc05g024360.1.1	
OG0020511	Solyc05g024380.1.1	
OG0020512	Solyc05g024420.1.1	
OG0020513	Solyc05g024430.3.1	
OG0020514	Solyc05g024453.1.1	
OG0020515	Solyc05g024457.1.1	
OG0020516	Solyc05g025513.1.1	
OG0020517	Solyc05g025530.1.1	
OG0020518	Solyc05g025540.1.1	
OG0020519	Solyc05g025560.2.1	
OG0020520	Solyc05g025640.1.1	
OG0020521	Solyc05g025670.1.1	
OG0020522	Solyc05g025710.1.1	
OG0020523	Solyc05g025760.1.1	
OG0020524	Solyc05g025785.1.1	
OG0020525	Solyc05g025800.1.1	
OG0020526	Solyc05g025870.4.1	
OG0020527	Solyc05g025903.1.1	
OG0020528	Solyc05g025907.1.1	
OG0020529	Solyc05g150134.1.1	
OG0020530	Solyc05g025985.1.1	
OG0020531	Solyc05g026210.2.1	
OG0020532	Solyc05g026213.1.1	
OG0020533	Solyc05g026215.1.1	
OG0020534	Solyc05g026460.1.1	
OG0020535	Solyc05g026500.1.1	
OG0020536	Solyc05g026560.3.1	
OG0020537	Solyc05g026595.1.1	
OG0020538	Solyc05g032880.3.1	
OG0020539	Solyc05g032770.4.1	
OG0020540	Solyc05g032710.4.1	
OG0020541	Solyc05g032680.4.1	
OG0020542	Solyc05g032650.3.1	
OG0020543	Solyc05g032640.1.1	
OG0020544	Solyc05g032630.1.1	
OG0020545	Solyc05g032620.1.1	
OG0020546	Solyc05g150137.1.1	
OG0020547	Solyc05g039940.2.1	
OG0020548	Solyc05g039990.4.1	
OG0020549	Solyc05g040010.3.1	
OG0020550	Solyc05g040020.2.1	
OG0020551	Solyc05g040030.1.1	
OG0020552	Solyc05g040040.1.1	
OG0020553	Solyc05g040090.1.1	
OG0020554	Solyc05g040100.4.1	
OG0020555	Solyc05g041145.1.1	
OG0020556	Solyc05g041200.4.1	
OG0020557	Solyc05g041210.1.1	
OG0020558	Solyc05g041280.1.1	
OG0020559	Solyc05g041390.1.1	
OG0020560	Solyc05g041430.3.1	
OG0020561	Solyc05g150140.1.1	
OG0020562	Solyc05g041700.1.1	
OG0020563	Solyc05g041750.1.1	
OG0020564	Solyc05g041760.1.1	
OG0020565	Solyc05g041820.1.1	
OG0020566	Solyc05g041860.4.1	
OG0020567	Solyc05g041880.2.1	
OG0020568	Solyc05g041910.3.1	
OG0020569	Solyc05g041960.1.1	
OG0020570	Solyc05g041990.1.1	
OG0020571	Solyc05g042030.3.1	
OG0020572	Solyc05g042050.4.1	
OG0020573	Solyc05g042060.1.1	
OG0020574	Solyc05g042070.4.1	
OG0020575	Solyc05g042100.1.1	
OG0020576	Solyc05g042170.1.1	
OG0020577	Solyc05g043240.1.1	
OG0020578	Solyc05g043290.1.1	
OG0020579	Solyc05g043300.1.1	
OG0020580	Solyc05g043380.1.1	
OG0020581	Solyc05g043400.2.1	
OG0020582	Solyc05g043405.1.1	
OG0020583	Solyc05g043410.1.1	
OG0020584	Solyc05g044500.1.1	
OG0020585	Solyc05g044550.1.1	
OG0020586	Solyc05g044560.1.1	
OG0020587	Solyc05g044590.1.1	
OG0020588	Solyc05g044600.1.1	
OG0020589	Solyc05g044620.3.1	
OG0020590	Solyc05g045700.1.1	
OG0020591	Solyc05g045950.3.1	
OG0020592	Solyc05g045953.1.1	
OG0020593	Solyc05g045970.2.1	
OG0020594	Solyc05g045980.1.1	
OG0020595	Solyc05g046130.4.1	
OG0020596	Solyc05g046180.1.1	
OG0020597	Solyc05g046190.1.1	
OG0020598	Solyc05g150145.1.1	
OG0020599	Solyc05g150146.1.1	
OG0020600	Solyc05g046310.3.1	
OG0020601	Solyc05g046320.1.1	
OG0020602	Solyc05g047390.1.1	
OG0020603	Solyc05g047430.1.1	
OG0020604	Solyc05g047610.3.1	
OG0020605	Solyc05g048780.1.1	
OG0020606	Solyc05g048790.1.1	
OG0020607	Solyc05g049860.3.1	
OG0020608	Solyc05g049880.3.1	
OG0020609	Solyc05g049920.1.1	
OG0020610	Solyc05g049940.3.1	
OG0020611	Solyc05g049950.3.1	
OG0020612	Solyc05g049990.4.1	
OG0020613	Solyc05g050053.1.1	
OG0020614	Solyc05g050090.4.1	
OG0020615	Solyc05g050100.1.1	
OG0020616	Solyc05g050140.1.1	
OG0020617	Solyc05g050200.4.1	
OG0020618	Solyc05g050217.1.1	
OG0020619	Solyc05g050230.4.1	
OG0020620	Solyc05g050250.1.1	
OG0020621	Solyc05g050510.3.1	
OG0020622	Solyc05g050550.4.1	
OG0020623	Solyc05g050620.2.1	
OG0020624	Solyc05g050650.2.1	
OG0020625	Solyc05g050680.4.1	
OG0020626	Solyc05g050685.1.1	
OG0020627	Solyc05g050690.2.1	
OG0020628	Solyc05g050820.3.1	
OG0020629	Solyc05g050850.3.1	
OG0020630	Solyc05g050950.2.1	
OG0020631	Solyc05g051000.3.1	
OG0020632	Solyc05g051080.3.1	
OG0020633	Solyc05g051470.3.1	
OG0020634	Solyc05g051480.2.1	
OG0020635	Solyc05g051495.1.1	
OG0020636	Solyc05g051640.4.1	
OG0020637	Solyc05g051720.1.1	
OG0020638	Solyc05g051735.1.1	
OG0020639	Solyc05g051750.3.1	
OG0020640	Solyc05g051880.4.1	
OG0020641	Solyc05g051990.3.1	
OG0020642	Solyc05g052010.2.1	
OG0020643	Solyc05g052015.1.1	
OG0020644	Solyc05g052090.1.1	
OG0020645	Solyc05g052150.4.1	
OG0020646	Solyc05g052170.4.1	
OG0020647	Solyc05g052230.1.1	
OG0020648	Solyc05g052265.1.1	
OG0020649	Solyc05g052275.1.1	
OG0020650	Solyc05g052420.3.1	
OG0020651	Solyc05g052480.4.1	
OG0020652	Solyc05g052550.1.1	
OG0020653	Solyc05g052560.1.1	
OG0020654	Solyc05g052630.4.1	
OG0020655	Solyc05g052660.1.1	
OG0020656	Solyc05g052720.1.1	
OG0020657	Solyc05g052770.1.1	
OG0020658	Solyc05g053050.1.1	
OG0020659	Solyc05g053080.2.1	
OG0020660	Solyc05g053070.4.1	
OG0020661	Solyc05g053430.3.1	
OG0020662	Solyc05g053440.4.1	
OG0020663	Solyc05g053465.1.1	
OG0020664	Solyc05g053580.1.1	
OG0020665	Solyc05g053980.1.1	
OG0020666	Solyc05g054090.3.1	
OG0020667	Solyc05g054130.4.1	
OG0020668	Solyc05g054160.1.1	
OG0020669	Solyc05g054300.2.1	
OG0020670	Solyc05g054450.1.1	
OG0020671	Solyc05g054470.3.1	
OG0020672	Solyc05g054540.4.1	
OG0020673	Solyc05g054590.4.1	
OG0020674	Solyc05g054690.3.1	
OG0020675	Solyc05g054790.1.1	
OG0020676	Solyc05g054810.4.1	
OG0020677	Solyc05g054840.3.1	
OG0020678	Solyc05g054870.3.1	
OG0020679	Solyc05g055030.2.1	
OG0020680	Solyc05g055080.2.1	
OG0020681	Solyc05g055230.2.1	
OG0020682	Solyc05g055250.2.1	
OG0020683	Solyc05g055260.4.1	
OG0020684	Solyc05g055300.1.1	
OG0020685	Solyc05g055370.1.1	
OG0020686	Solyc05g055380.3.1	
OG0020687	Solyc05g055425.1.1	
OG0020688	Solyc05g055460.1.1	
OG0020689	Solyc05g055520.1.1	
OG0020690	Solyc05g055530.4.1	
OG0020691	Solyc05g055535.1.1	
OG0020692	Solyc05g055575.1.1	
OG0020693	Solyc05g055620.1.1	
OG0020694	Solyc05g055680.4.1	
OG0020695	Solyc05g055850.3.1	
OG0020696	Solyc05g056060.4.1	
OG0020697	Solyc05g056180.1.1	
OG0020698	Solyc05g056190.2.1	
OG0020699	Solyc05g056473.1.1	
OG0020700	Solyc06g005010.1.1	
OG0020701	Solyc06g005020.3.1	
OG0020702	Solyc06g005030.1.1	
OG0020703	Solyc06g005110.3.1	
OG0020704	Solyc06g005130.3.1	
OG0020705	Solyc06g005270.3.1	
OG0020706	Solyc06g005310.3.1	
OG0020707	Solyc06g005340.3.1	
OG0020708	Solyc06g005350.3.1	
OG0020709	Solyc06g005410.3.1	
OG0020710	Solyc06g005440.1.1	
OG0020711	Solyc06g005450.1.1	
OG0020712	Solyc06g005460.1.1	
OG0020713	Solyc06g005600.3.1	
OG0020714	Solyc06g005635.1.1	
OG0020715	Solyc06g005795.2.1	
OG0020716	Solyc06g005825.1.1	
OG0020717	Solyc06g005840.4.1	
OG0020718	Solyc06g005870.1.1	
OG0020719	Solyc06g005965.1.1	
OG0020720	Solyc06g007210.3.1	
OG0020721	Solyc06g007220.4.1	
OG0020722	Solyc06g007275.1.1	
OG0020723	Solyc06g150100.1.1	
OG0020724	Solyc06g007450.2.1	
OG0020725	Solyc06g007493.1.1	
OG0020726	Solyc06g007540.3.1	
OG0020727	Solyc06g007660.2.1	
OG0020728	Solyc06g007690.1.1	
OG0020729	Solyc06g007840.2.1	
OG0020730	Solyc06g007950.2.1	
OG0020731	Solyc06g007960.4.1	
OG0020732	Solyc06g008100.3.1	
OG0020733	Solyc06g008180.3.1	
OG0020734	Solyc06g150101.1.1	
OG0020735	Solyc06g008280.2.1	
OG0020736	Solyc06g008366.1.1	
OG0020737	Solyc06g008410.1.1	
OG0020738	Solyc06g008440.1.1	
OG0020739	Solyc06g008530.3.1	
OG0020740	Solyc06g150102.1.1	
OG0020741	Solyc06g009010.1.1	
OG0020742	Solyc06g009210.4.1	
OG0020743	Solyc06g009240.4.1	
OG0020744	Solyc06g009335.1.1	
OG0020745	Solyc06g009450.1.1	
OG0020746	Solyc06g009470.1.1	
OG0020747	Solyc06g009580.1.1	
OG0020748	Solyc06g009585.1.1	
OG0020749	Solyc06g009645.1.1	
OG0020750	Solyc06g150103.1.1	
OG0020751	Solyc06g009807.1.1	
OG0020752	Solyc06g009820.3.1	
OG0020753	Solyc06g009840.3.1	
OG0020754	Solyc06g009890.2.1	
OG0020755	Solyc06g009905.1.1	
OG0020756	Solyc06g009930.1.1	
OG0020757	Solyc06g009940.1.1	
OG0020758	Solyc06g009980.1.1	
OG0020759	Solyc06g009987.1.1	
OG0020760	Solyc06g010020.1.1	
OG0020761	Solyc06g010045.1.1	
OG0020762	Solyc06g010060.1.1	
OG0020763	Solyc06g010110.1.1	
OG0020764	Solyc06g010160.2.1	
OG0020765	Solyc06g011270.1.1	
OG0020766	Solyc06g011340.1.1	
OG0020767	Solyc06g011360.1.1	
OG0020768	Solyc06g011380.2.1	
OG0020769	Solyc06g011403.1.1	
OG0020770	Solyc06g011405.1.1	
OG0020771	Solyc06g011455.1.1	
OG0020772	Solyc06g011510.1.1	
OG0020773	Solyc06g011575.1.1	
OG0020774	Solyc06g011580.1.1	
OG0020775	Solyc06g024320.1.1	
OG0020776	Solyc06g016670.1.1	
OG0020777	Solyc06g016710.1.1	
OG0020778	Solyc06g016820.1.1	
OG0020779	Solyc06g016823.1.1	
OG0020780	Solyc06g016827.1.1	
OG0020781	Solyc06g017920.2.1	
OG0020782	Solyc06g017977.1.1	
OG0020783	Solyc06g018050.4.1	
OG0020784	Solyc06g019130.1.1	
OG0020785	Solyc06g019140.3.1	
OG0020786	Solyc06g019160.1.1	
OG0020787	Solyc06g030520.1.1	
OG0020788	Solyc06g030550.1.1	
OG0020789	Solyc06g031660.3.1	
OG0020790	Solyc06g031690.4.1	
OG0020791	Solyc06g031712.1.1	
OG0020792	Solyc06g031716.1.1	
OG0020793	Solyc06g033783.1.1	
OG0020794	Solyc06g033815.1.1	
OG0020795	Solyc06g033940.1.1	
OG0020796	Solyc06g034010.1.1	
OG0020797	Solyc06g034050.1.1	
OG0020798	Solyc06g034180.2.1	
OG0020799	Solyc06g034210.1.1	
OG0020800	Solyc06g034237.1.1	
OG0020801	Solyc06g034330.5.1	
OG0020802	Solyc06g034410.3.1	
OG0020803	Solyc06g035410.2.1	
OG0020804	Solyc06g035450.4.1	
OG0020805	Solyc06g035540.1.1	
OG0020806	Solyc06g035550.3.1	
OG0020807	Solyc06g035560.3.1	
OG0020808	Solyc06g035570.1.1	
OG0020809	Solyc06g035723.1.1	
OG0020810	Solyc06g035810.1.1	
OG0020811	Solyc06g035830.1.1	
OG0020812	Solyc06g035840.1.1	
OG0020813	Solyc06g035850.1.1	
OG0020814	Solyc06g035875.1.1	
OG0020815	Solyc06g035930.1.1	
OG0020816	Solyc06g035980.4.1	
OG0020817	Solyc06g036040.1.1	
OG0020818	Solyc06g036120.3.1	
OG0020819	Solyc06g036200.2.1	
OG0020820	Solyc06g036213.1.1	
OG0020821	Solyc06g036340.4.1	
OG0020822	Solyc06g036350.3.1	
OG0020823	Solyc06g036410.1.1	
OG0020824	Solyc06g036420.3.1	
OG0020825	Solyc06g036500.1.1	
OG0020826	Solyc06g036520.1.1	
OG0020827	Solyc06g036550.1.1	
OG0020828	Solyc06g036570.1.1	
OG0020829	Solyc06g036590.1.1	
OG0020830	Solyc06g036630.3.1	
OG0020831	Solyc06g036660.1.1	
OG0020832	Solyc06g036670.2.1	
OG0020833	Solyc06g036690.2.1	
OG0020834	Solyc06g036770.1.1	
OG0020835	Solyc06g043350.1.1	
OG0020836	Solyc06g043280.1.1	
OG0020837	Solyc06g043260.2.1	
OG0020838	Solyc06g043210.1.1	
OG0020839	Solyc06g043153.1.1	
OG0020840	Solyc06g043120.1.1	
OG0020841	Solyc06g043110.1.1	
OG0020842	Solyc06g043070.4.1	
OG0020843	Solyc06g043010.1.1	
OG0020844	Solyc06g042990.1.1	
OG0020845	Solyc06g042980.3.1	
OG0020846	Solyc06g042960.3.1	
OG0020847	Solyc06g042950.3.1	
OG0020848	Solyc06g048390.3.1	
OG0020849	Solyc06g048420.2.1	
OG0020850	Solyc06g048660.1.1	
OG0020851	Solyc06g048750.3.1	
OG0020852	Solyc06g048770.3.1	
OG0020853	Solyc06g048813.1.1	
OG0020854	Solyc06g049033.1.1	
OG0020855	Solyc06g050180.3.1	
OG0020856	Solyc06g050220.4.1	
OG0020857	Solyc06g050225.1.1	
OG0020858	Solyc06g050240.1.1	
OG0020859	Solyc06g050260.1.1	
OG0020860	Solyc06g050297.1.1	
OG0020861	Solyc06g050303.1.1	
OG0020862	Solyc06g050330.1.1	
OG0020863	Solyc06g050360.3.1	
OG0020864	Solyc06g050370.1.1	
OG0020865	Solyc06g050450.1.1	
OG0020866	Solyc06g050460.2.1	
OG0020867	Solyc06g050480.1.1	
OG0020868	Solyc06g050490.1.1	
OG0020869	Solyc06g050520.3.1	
OG0020870	Solyc06g050540.1.1	
OG0020871	Solyc06g050565.1.1	
OG0020872	Solyc06g050640.1.1	
OG0020873	Solyc06g050760.1.1	
OG0020874	Solyc06g050780.1.1	
OG0020875	Solyc06g050820.3.1	
OG0020876	Solyc06g050825.1.1	
OG0020877	Solyc06g050830.2.1	
OG0020878	Solyc06g050850.1.1	
OG0020879	Solyc06g050870.3.1	
OG0020880	Solyc06g050880.3.1	
OG0020881	Solyc06g050910.1.1	
OG0020882	Solyc06g050950.3.1	
OG0020883	Solyc06g051070.2.1	
OG0020884	Solyc06g051100.1.1	
OG0020885	Solyc06g051240.1.1	
OG0020886	Solyc06g051330.1.1	
OG0020887	Solyc06g051425.1.1	
OG0020888	Solyc06g051440.4.1	
OG0020889	Solyc06g051450.2.1	
OG0020890	Solyc06g051525.1.1	
OG0020891	Solyc06g051575.1.1	
OG0020892	Solyc06g051650.4.1	
OG0020893	Solyc06g051740.1.1	
OG0020894	Solyc06g051790.4.1	
OG0020895	Solyc06g051793.1.1	
OG0020896	Solyc06g051797.1.1	
OG0020897	Solyc06g051800.3.1	
OG0020898	Solyc06g084770.2.1	
OG0020899	Solyc06g051950.4.1	
OG0020900	Solyc06g051970.3.1	
OG0020901	Solyc06g052045.1.1	
OG0020902	Solyc06g053170.4.1	
OG0020903	Solyc06g053180.4.1	
OG0020904	Solyc06g053195.1.1	
OG0020905	Solyc06g053210.4.1	
OG0020906	Solyc06g053230.4.1	
OG0020907	Solyc06g053250.2.1	
OG0020908	Solyc06g053387.1.1	
OG0020909	Solyc06g053410.1.1	
OG0020910	Solyc06g053490.4.1	
OG0020911	Solyc06g053540.3.1	
OG0020912	Solyc06g053580.2.1	
OG0020913	Solyc06g053590.4.1	
OG0020914	Solyc06g053650.3.1	
OG0020915	Solyc06g053695.1.1	
OG0020916	Solyc06g053785.1.1	
OG0020917	Solyc06g150118.1.1	
OG0020918	Solyc06g053820.4.1	
OG0020919	Solyc06g053940.1.1	
OG0020920	Solyc06g053950.3.1	
OG0020921	Solyc06g054030.2.1	
OG0020922	Solyc06g054185.1.1	
OG0020923	Solyc06g054195.1.1	
OG0020924	Solyc06g054220.2.1	
OG0020925	Solyc06g150119.1.1	
OG0020926	Solyc06g150120.1.1	
OG0020927	Solyc06g054360.2.1	
OG0020928	Solyc06g054440.2.1	
OG0020929	Solyc06g054510.4.1	
OG0020930	Solyc06g054530.3.1	
OG0020931	Solyc06g054610.2.1	
OG0020932	Solyc06g059770.2.1	
OG0020933	Solyc06g059820.1.1	
OG0020934	Solyc06g059870.1.1	
OG0020935	Solyc06g060015.1.1	
OG0020936	Solyc06g060080.2.1	
OG0020937	Solyc06g060210.1.1	
OG0020938	Solyc06g060215.1.1	
OG0020939	Solyc06g060445.1.1	
OG0020940	Solyc06g060540.3.1	
OG0020941	Solyc06g060560.3.1	
OG0020942	Solyc06g060570.3.1	
OG0020943	Solyc06g060650.1.1	
OG0020944	Solyc06g060785.1.1	
OG0020945	Solyc06g060885.1.1	
OG0020946	Solyc06g060900.1.1	
OG0020947	Solyc06g060930.1.1	
OG0020948	Solyc06g060950.1.1	
OG0020949	Solyc06g060955.1.1	
OG0020950	Solyc06g060980.3.1	
OG0020951	Solyc06g061180.2.1	
OG0020952	Solyc06g061240.4.1	
OG0020953	Solyc06g062340.3.1	
OG0020954	Solyc06g062420.4.1	
OG0020955	Solyc06g062500.4.1	
OG0020956	Solyc06g062620.2.1	
OG0020957	Solyc06g062640.1.1	
OG0020958	Solyc06g150123.1.1	
OG0020959	Solyc06g062910.2.1	
OG0020960	Solyc06g062940.4.1	
